folder,alternativeMeasure,game,series,group,lines,words,sentences,syllables,FleschKincaidReadability,FleschReadability,DaleChallReadability,numCharacters
../data/ElderScrolls/Skyrim/,False,The Elder Scrolls V: Skyrim,The Elder Scrolls,male,3587,92905,17587,112770,0.7932948073808515,98.78394580372526,6.66136306531359,265
../data/ElderScrolls/Skyrim/,False,The Elder Scrolls V: Skyrim,The Elder Scrolls,female,1576,40840,7713,49699,0.8346853627307702,98.50921359984345,6.557989542091128,104
../data/ElderScrolls/Skyrim/,False,The Elder Scrolls V: Skyrim,The Elder Scrolls,neutral,23,87,39,108,-0.0717241379310316,99.55007957559683,11.732893280282937,9
../data/BaldursGate/BaldursGate3/,True,Baldur's Gate 3,Baldur's Gate,TOTAL,135072,1838464,415410,2242943,0.5321165433114832,99.13017508217447,6.743642516722233,2047
../data/BaldursGate/BaldursGate3/,True,Baldur's Gate 3,Baldur's Gate,male,20673,299387,61629,362892,0.6075554662417133,99.35916227373932,6.469360088929034,23
../data/BaldursGate/BaldursGate3/,True,Baldur's Gate 3,Baldur's Gate,female,28517,410759,86725,499582,0.6088178231590895,99.1336143201922,6.643443697081225,15
../data/BaldursGate/BaldursGate3/,True,Baldur's Gate 3,Baldur's Gate,neutral,0,NA,NA,NA,NA,NA,NA,0
../data/BaldursGate/BaldursGate3/,True,Baldur's Gate 3,Baldur's Gate,cut,0,NA,NA,NA,NA,NA,NA,0
../data/Tales/TalesOfVesperia/,True,Tales of Vesperia,Tales,TOTAL,32029,292007,87900,345241,-0.34322038525982634,103.44022743364292,6.5052997584716055,373
../data/Tales/TalesOfVesperia/,True,Tales of Vesperia,Tales,male,19626,181055,53223,213148,-0.3716754275666254,103.78633611059038,6.60496714139012,278
../data/Tales/TalesOfVesperia/,True,Tales of Vesperia,Tales,female,12260,109557,34273,130453,-0.2926919876697447,102.85454579046036,6.342620466638734,76
../data/Tales/TalesOfVesperia/,True,Tales of Vesperia,Tales,neutral,143,1395,403,1640,-0.36759856630824395,103.86347394540944,6.377604494072235,19
../data/FinalFantasy/FFV/,False,Final Fantasy V,Final Fantasy,TOTAL,1681,12408,3563,14432,-0.5070184500669814,104.90030451866407,6.545247032425278,76
../data/FinalFantasy/FFV/,False,Final Fantasy V,Final Fantasy,male,1099,8693,2385,10156,-0.3826064461610468,104.29759376215618,6.511012377866864,47
../data/FinalFantasy/FFV/,False,Final Fantasy V,Final Fantasy,female,538,3209,1084,3695,-0.8483716950366773,106.41767332335604,6.6126406680243175,13
../data/FinalFantasy/FFV/,False,Final Fantasy V,Final Fantasy,neutral,44,506,93,581,0.0809473415784776,104.17300119002083,6.777275757575757,16
../data/FinalFantasy/FFX/,True,Final Fantasy X,Final Fantasy,TOTAL,2818,28059,8429,32514,-0.6182262739753188,105.42404159246823,6.736315345991177,93
../data/FinalFantasy/FFX/,True,Final Fantasy X,Final Fantasy,male,1747,16791,5093,19350,-0.7058612912214421,105.9953687789113,6.7321447400441015,32
../data/FinalFantasy/FFX/,True,Final Fantasy X,Final Fantasy,female,841,8955,2688,10471,-0.4930928389467155,104.53154463724874,6.619431747028795,10
../data/FinalFantasy/FFX/,True,Final Fantasy X,Final Fantasy,neutral,45,522,159,609,-0.5429559748427657,104.80273584905662,6.945238118990819,3
../data/FinalFantasy/FFX_B/,False,Final Fantasy X,Final Fantasy,TOTAL,7092,84290,20677,99553,-0.06344969484801943,102.77820827364687,6.649760746658347,629
../data/FinalFantasy/FFX_B/,False,Final Fantasy X,Final Fantasy,male,4864,56003,13893,66096,-0.09127574191827215,102.89668934884298,6.718805212102529,368
../data/FinalFantasy/FFX_B/,False,Final Fantasy X,Final Fantasy,female,2119,26634,6466,31490,-0.03214158377108056,102.6295742117066,6.494408750957318,204
../data/FinalFantasy/FFX_B/,False,Final Fantasy X,Final Fantasy,neutral,109,1653,317,1967,0.4851596084740297,100.87185387050789,6.827704780906907,57
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,TOTAL,3199,31635,8234,37527,-0.09387832004434493,102.57867359378992,6.77442987185823,117
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,1258,16315,3716,19587,0.28879406197352075,100.81200055825387,7.097435742003419,89
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,female,1936,15294,4506,17909,-0.448696356560113,104.32486239088043,6.423094464222499,26
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,genderless,4,25,10,29,-0.9269999999999996,106.16150000000003,15.129299999999999,1
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,neutral,1,1,1,2,8.400000000000002,36.62000000000003,0.0496,1
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,TOTAL,2141,20696,9403,24858,-0.5586105109764965,102.98778470535582,6.823407311272287,125
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,1263,11556,5363,13813,-0.6449864012531012,103.52470569083309,6.846447432457579,37
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,female,344,2887,1618,3466,-0.7275827127530903,103.45704782810117,6.700325225307771,10
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,neutral,67,1066,486,1291,-0.4439487642739657,102.15221033207483,7.196578593874258,9
../data/FinalFantasy/FFXV/,False,Final Fantasy XV,Final Fantasy,TOTAL,7805,74792,19124,87926,-0.1925872541300837,103.40908561794491,6.462921275236467,75
../data/FinalFantasy/FFXV/,False,Final Fantasy XV,Final Fantasy,male,6898,59815,16289,69863,-0.37565858790862094,104.29630954898506,6.410134274293885,47
../data/FinalFantasy/FFXV/,False,Final Fantasy XV,Final Fantasy,female,876,14524,2733,17504,0.7036756996482012,99.48295068646487,6.698455072548328,24
../data/FinalFantasy/FFXV/,False,Final Fantasy XV,Final Fantasy,neutral,3707,46625,4628,61181,3.8229507816971413,85.59780527121313,7.958986126225493,6
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,TOTAL,3407,29389,12844,35444,-0.46647374916363304,102.48243474746637,6.846850253504683,132
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,1599,13523,6326,16238,-0.5872276514463497,103.08018648635975,6.829770209592916,41
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,421,3148,1814,3734,-0.9166281035963397,104.72529310361737,6.872550000490326,9
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,69,708,350,851,-0.6177523809523784,103.09451186440678,7.34979981598063,14
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,genderless,6,69,20,80,-0.5633405797101432,105.2462934782609,6.553706956521738,1
../data/FinalFantasy/FFXIV/,False,Final Fantasy XIV,Final Fantasy,TOTAL,20364,689360,107994,860743,1.633112579581697,94.72337810106163,6.935772454487245,1166
../data/FinalFantasy/FFXIV/,False,Final Fantasy XIV,Final Fantasy,playerChoice,536,3582,1351,4204,-0.7069430589083261,104.85340784232045,6.126369170757149,1
../data/FinalFantasy/FFXIV/,False,Final Fantasy XIV,Final Fantasy,male,12367,446516,68399,558313,1.7104014895948794,94.42714081856276,7.0067178031337445,771
../data/FinalFantasy/FFXIV/,False,Final Fantasy XIV,Final Fantasy,female,6893,224083,35402,279001,1.5705017719136727,95.07671507954223,6.803084705968773,277
../data/FinalFantasy/FFXIV/,False,Final Fantasy XIV,Final Fantasy,genderless,296,8516,1380,10445,1.2895702411828367,96.80826857543516,6.647797208460119,17
../data/FinalFantasy/FFXIV/,False,Final Fantasy XIV,Final Fantasy,neutral,272,6663,1461,8780,1.737776263597958,90.72650269455184,7.635431517303716,100
../data/FinalFantasy/FFIX/,True,Final Fantasy IX,Final Fantasy,TOTAL,6353,63794,22764,75522,-0.5277286100726588,103.83754532558888,6.499406823326027,149
../data/FinalFantasy/FFIX/,True,Final Fantasy IX,Final Fantasy,male,3839,38062,13533,44668,-0.6451170159653064,104.69719419459996,6.472523068465964,35
../data/FinalFantasy/FFIX/,True,Final Fantasy IX,Final Fantasy,female,1551,14736,5710,17538,-0.5397834931573264,103.5291527635955,6.445461323753401,22
../data/FinalFantasy/FFIX/,True,Final Fantasy IX,Final Fantasy,genderless,109,999,353,1168,-0.6900927556451624,105.0508095347472,5.657760295990041,2
../data/FinalFantasy/FFIX/,True,Final Fantasy IX,Final Fantasy,neutral,96,978,309,1138,-0.6251607203129002,105.18198493060932,7.716768616355948,22
../data/FinalFantasy/FFIII/,True,Final Fantasy III,Final Fantasy,TOTAL,1018,9801,3038,11546,-0.43089903933570994,103.89802974233326,6.793088104920572,65
../data/FinalFantasy/FFIII/,True,Final Fantasy III,Final Fantasy,male,328,2554,1004,2966,-0.8943844824304978,106.00571957276611,6.724071512540285,22
../data/FinalFantasy/FFIII/,True,Final Fantasy III,Final Fantasy,female,125,1100,418,1263,-1.0151387559808587,107.02776555023924,6.695353588516746,11
../data/FinalFantasy/FFIII/,True,Final Fantasy III,Final Fantasy,neutral,8,101,37,115,-1.0897618410489684,107.73759165105702,6.11694409954509,3
../data/FinalFantasy/FFVIII/,False,Final Fantasy VIII,Final Fantasy,TOTAL,4189,51368,18538,62746,-0.09562954479876318,100.68359845569232,6.7617684634812925,144
../data/FinalFantasy/FFVIII/,False,Final Fantasy VIII,Final Fantasy,male,2785,33147,12657,40511,-0.14713161600604963,100.78195449879354,6.718892863250391,93
../data/FinalFantasy/FFVIII/,False,Final Fantasy VIII,Final Fantasy,female,1310,15749,5397,18868,-0.315016987411358,102.5185763154295,6.593540259825502,28
../data/FinalFantasy/FFVIII/,False,Final Fantasy VIII,Final Fantasy,neutral,94,2472,483,3367,2.478274035659007,86.41036302237234,8.470219921003435,23
../data/FinalFantasy/FFVII_Remake/,False,Final Fantasy VII Remake,Final Fantasy,TOTAL,8897,86487,24793,102108,-0.2982606430584429,103.41413468275027,6.50645856153525,286
../data/FinalFantasy/FFVII_Remake/,False,Final Fantasy VII Remake,Final Fantasy,male,5622,54337,15285,64463,-0.20458482053707527,102.86107586295148,6.62548241263007,208
../data/FinalFantasy/FFVII_Remake/,False,Final Fantasy VII Remake,Final Fantasy,female,3268,32126,9491,37620,-0.45192577386639066,104.33154013143762,6.299255809289617,75
../data/FinalFantasy/FFVII_Remake/,False,Final Fantasy VII Remake,Final Fantasy,neutral,7,24,16,25,-2.713333333333331,117.1875,14.895483333333333,3
../data/FinalFantasy/FFI/,False,Final Fantasy,Final Fantasy,TOTAL,212,2763,544,3332,0.6208670176811246,99.65762038345468,6.522944656277278,112
../data/FinalFantasy/FFI/,False,Final Fantasy,Final Fantasy,male,117,1563,307,1869,0.5057427772949801,100.50466279455068,6.5358439960320185,58
../data/FinalFantasy/FFI/,False,Final Fantasy,Final Fantasy,female,41,464,98,559,0.47247888810696637,100.10816502463057,6.38957357494722,32
../data/FinalFantasy/FFI/,False,Final Fantasy,Final Fantasy,neutral,54,736,137,904,0.9986607426213912,97.47128371945416,6.584689777054903,22
../data/FinalFantasy/FFVI/,False,Final Fantasy VI,Final Fantasy,TOTAL,1520,14750,5902,17625,-0.5153303964757718,103.2085293695329,6.621927132888018,83
../data/FinalFantasy/FFVI/,False,Final Fantasy VI,Final Fantasy,male,1181,12003,4501,14379,-0.4141550715409341,102.78164481818895,6.679981703750172,65
../data/FinalFantasy/FFVI/,False,Final Fantasy VI,Final Fantasy,female,332,2672,1372,3154,-0.9018736579319491,104.99733716240989,6.345065647422356,13
../data/FinalFantasy/FFVI/,False,Final Fantasy VI,Final Fantasy,neutral,7,75,29,92,-0.10671264367816136,100.43400000000003,7.554375862068966,5
../data/FinalFantasy/FFIV_DS/,False,Final Fantasy IV,Final Fantasy,TOTAL,1737,17822,4745,20876,-0.3031154629571251,103.92554624758426,6.311523276974185,80
../data/FinalFantasy/FFIV_DS/,False,Final Fantasy IV,Final Fantasy,male,1480,15683,4082,18352,-0.2834497474038784,103.93779119385569,6.264580359678807,54
../data/FinalFantasy/FFIV_DS/,False,Final Fantasy IV,Final Fantasy,female,233,1864,594,2187,-0.5214191268912298,104.39011820638433,6.562173962081473,18
../data/FinalFantasy/FFIV_DS/,False,Final Fantasy IV,Final Fantasy,neutral,24,275,68,337,0.4475695187165787,99.05676604278078,7.339597326203208,8
../data/FinalFantasy/FFXIII-LR/,False,Lightning Returns: Final Fantasy XIII,Final Fantasy,TOTAL,2182,47916,8949,56301,0.36311921491171617,101.99587329074625,6.083267621701482,172
../data/FinalFantasy/FFXIII-LR/,False,Lightning Returns: Final Fantasy XIII,Final Fantasy,male,855,21702,3740,25739,0.6680754966273845,100.60801764173638,6.249666965542494,102
../data/FinalFantasy/FFXIII-LR/,False,Lightning Returns: Final Fantasy XIII,Final Fantasy,female,1317,26151,5192,30486,0.13040993808389878,103.09868468576538,5.94709747270784,65
../data/FinalFantasy/FFXIII-LR/,False,Lightning Returns: Final Fantasy XIII,Final Fantasy,neutral,10,63,17,76,0.09021475256769484,101.01638655462187,6.326660971055088,5
../data/FinalFantasy/FFXII_B/,False,Final Fantasy XII,Final Fantasy,TOTAL,5135,128742,23631,153068,0.5643533979140205,100.71996576473242,6.5441525962210765,1089
../data/FinalFantasy/FFXII_B/,False,Final Fantasy XII,Final Fantasy,male,3546,86946,16025,103277,0.5423873786706341,100.83761523004598,6.586312662091014,672
../data/FinalFantasy/FFXII_B/,False,Final Fantasy XII,Final Fantasy,female,1257,32526,5963,38735,0.589850983130729,100.54895857093659,6.357640903500834,299
../data/FinalFantasy/FFXII_B/,False,Final Fantasy XII,Final Fantasy,genderless,11,384,57,460,1.1727850877192996,98.65335526315789,7.589189035087719,2
../data/FinalFantasy/FFXII_B/,False,Final Fantasy XII,Final Fantasy,neutral,321,8886,1584,10596,0.6686039070652523,100.26078771765597,6.7703111677204175,116
../data/FinalFantasy/FFIX_B/,False,Final Fantasy IX,Final Fantasy,TOTAL,9579,99245,33791,117875,-0.4294966547312349,103.37303932979337,6.563106545140411,525
../data/FinalFantasy/FFIX_B/,False,Final Fantasy IX,Final Fantasy,male,6700,70452,23526,83526,-0.43232550981006135,103.4959470994398,6.581432326569315,350
../data/FinalFantasy/FFIX_B/,False,Final Fantasy IX,Final Fantasy,female,2475,24977,8820,29662,-0.4722185421472087,103.49202355039654,6.49218022915958,127
../data/FinalFantasy/FFIX_B/,False,Final Fantasy IX,Final Fantasy,genderless,200,1858,712,2199,-0.606613278746023,104.05961080840824,5.729060726164415,2
../data/FinalFantasy/FFIX_B/,False,Final Fantasy IX,Final Fantasy,neutral,204,1958,731,2488,0.44869939034359163,96.61640173464929,7.607985975946309,46
../data/FinalFantasy/FFXIII-2/,False,Final Fantasy XIII-2,Final Fantasy,TOTAL,4292,68922,13977,83323,0.5986962996123193,99.55307158976042,6.4880065282846395,207
../data/FinalFantasy/FFXIII-2/,False,Final Fantasy XIII-2,Final Fantasy,male,2538,40352,8203,48707,0.5717032287031039,99.72535821851699,6.545288409099763,132
../data/FinalFantasy/FFXIII-2/,False,Final Fantasy XIII-2,Final Fantasy,female,1747,28325,5733,34232,0.5976862822799021,99.57739924369052,6.374510949075581,71
../data/FinalFantasy/FFXIII-2/,False,Final Fantasy XIII-2,Final Fantasy,neutral,4,89,20,107,0.3320168539325863,100.60813764044944,7.405534606741573,3
../data/FinalFantasy/FFXIII-2/,False,Final Fantasy XIII-2,Final Fantasy,genderless,3,156,20,277,8.404564102564104,48.698769230769244,11.81716205128205,1
../data/FinalFantasy/FFIV_B/,True,Final Fantasy IV,Final Fantasy,TOTAL,1505,11774,4292,14331,-0.1574886258774466,101.07773567732845,7.227214091975448,76
../data/FinalFantasy/FFIV_B/,True,Final Fantasy IV,Final Fantasy,male,1158,8839,3315,10721,-0.23766148685970379,101.51560636879921,7.196855562276535,22
../data/FinalFantasy/FFIV_B/,True,Final Fantasy IV,Final Fantasy,female,187,1150,448,1418,-0.038970885093167595,99.91405298913045,7.388656211180124,12
../data/FinalFantasy/FFIV_B/,True,Final Fantasy IV,Final Fantasy,neutral,4,74,45,100,0.9972792792792795,90.84156456456459,9.906037417417418,1
../data/FinalFantasy/FFXIII/,False,Final Fantasy XIII,Final Fantasy,TOTAL,1025,12674,3037,14981,-0.01454397344122782,102.5997886798706,6.6217531676313,30
../data/FinalFantasy/FFXIII/,False,Final Fantasy XIII,Final Fantasy,male,553,7109,1656,8414,0.050348458577717636,102.3477001345678,6.6102888572898335,19
../data/FinalFantasy/FFXIII/,False,Final Fantasy XIII,Final Fantasy,female,459,5173,1320,6079,-0.19495985712528174,103.44041975891722,6.541399401671851,9
../data/FinalFantasy/FFXIII/,False,Final Fantasy XIII,Final Fantasy,neutral,13,392,60,488,1.6477959183673487,94.88529931972789,7.948333945578231,2
../data/FinalFantasy/FFXII/,True,Final Fantasy XII,Final Fantasy,TOTAL,1817,25785,6273,30698,0.061422829606595286,101.94342790468252,6.461329648325227,113
../data/FinalFantasy/FFXII/,True,Final Fantasy XII,Final Fantasy,male,1072,16107,3826,19166,0.0928787513236049,101.8949576918647,6.4421753746435195,30
../data/FinalFantasy/FFXII/,True,Final Fantasy XII,Final Fantasy,female,396,4960,1264,5814,-0.22792670477745958,103.68587893017559,6.260118798489179,9
../data/FinalFantasy/FFXII/,True,Final Fantasy XII,Final Fantasy,genderless,4,101,22,128,1.1549099909991014,94.95938568856887,7.30361503150315,1
../data/FinalFantasy/FFXII/,True,Final Fantasy XII,Final Fantasy,neutral,29,568,118,652,-0.1676414418715666,104.83796968250181,6.821977894485557,6
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,TOTAL,800,8689,2040,10393,0.18523063812934737,101.3208885239733,6.691742856169283,119
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,560,5848,1373,7001,0.19762641942564407,101.23196811081012,6.709833100652309,79
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,female,211,2478,577,2959,0.1753808698522743,101.45440356943533,6.6595982639602855,22
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,neutral,29,363,89,433,0.07615625096728174,101.78111895254901,6.6227129693255335,18
../data/FinalFantasy/FFVII/,False,Final Fantasy VII,Final Fantasy,TOTAL,8379,100584,43409,117973,-0.8463334935330131,105.25743994648761,6.390788153939179,437
../data/FinalFantasy/FFVII/,False,Final Fantasy VII,Final Fantasy,male,5842,71838,30540,84142,-0.8515826401260504,105.35765472337319,6.464406367832316,291
../data/FinalFantasy/FFVII/,False,Final Fantasy VII,Final Fantasy,female,2300,25102,11383,29191,-1.0077992953819113,106.21575369225529,6.105383648409998,81
../data/FinalFantasy/FFVII/,False,Final Fantasy VII,Final Fantasy,system,3,64,12,80,1.2400000000000002,95.67166666666668,6.121502083333334,2
../data/FinalFantasy/FFVII/,False,Final Fantasy VII,Final Fantasy,ambiguous,4,27,21,37,1.081798941798942,89.59666666666666,9.548419576719574,1
../data/FinalFantasy/FFVII/,False,Final Fantasy VII,Final Fantasy,neutral,230,3553,1450,4523,0.3871374380077057,96.6513618632142,6.904482360977124,62
../data/RogueState/RogueStateRevolution/,False,Rogue State: Revolution,Rogue State,TOTAL,159,3785,624,5160,2.862282859973581,85.34515209540022,7.262228194966636,6
../data/RogueState/RogueStateRevolution/,False,Rogue State: Revolution,Rogue State,male,82,1735,305,2424,3.1145188264751766,82.86495157556575,7.404281943591439,3
../data/RogueState/RogueStateRevolution/,False,Rogue State: Revolution,Rogue State,female,77,2050,318,2736,2.672833870225496,87.38171222580151,7.145058183770517,3
../data/RogueState/RogueStateRevolution/,False,Rogue State: Revolution,Rogue State,neutral,0,NA,NA,NA,NA,NA,NA,0
../data/SuperMarioRPG/SuperMarioRPG/,False,Super Mario RPG: Legend of the Seven Stars,Super Mario RPG,TOTAL,977,13755,4806,15911,-0.8242340681018927,106.06956383242323,6.504829781339302,105
../data/SuperMarioRPG/SuperMarioRPG/,False,Super Mario RPG: Legend of the Seven Stars,Super Mario RPG,male,671,9728,3347,11253,-0.8066564998800949,106.02268660048081,6.4426270380584345,48
../data/SuperMarioRPG/SuperMarioRPG/,False,Super Mario RPG: Legend of the Seven Stars,Super Mario RPG,female,129,1939,742,2239,-0.9451657146749444,106.49337309155665,6.559291989646481,11
../data/SuperMarioRPG/SuperMarioRPG/,False,Super Mario RPG: Legend of the Seven Stars,Super Mario RPG,neutral,177,2088,717,2419,-0.7836739126949759,105.86797720386672,6.745347971272383,46
../data/Test/Test/,True,Test,Test,TOTAL,10,10,9,10,-3.3566666666666656,121.10722222222225,16.32361111111111,10
../data/Test/Test/,True,Test,Test,male,3,3,2,3,-3.2049999999999983,120.7125,19.500899999999998,3
../data/Test/Test/,True,Test,Test,female,5,5,4,5,-3.3024999999999984,120.96625,19.4885,5
../data/Test/Test/,True,Test,Test,neutral,0,NA,NA,NA,NA,NA,NA,0
../data/DeathStranding/DeathStranding/,False,Death Stranding,Death Stranding,TOTAL,1562,46505,7188,57235,1.4558151792786589,96.14856350235077,6.966347460110589,62
../data/DeathStranding/DeathStranding/,False,Death Stranding,Death Stranding,male,0,NA,NA,NA,NA,NA,NA,0
../data/DeathStranding/DeathStranding/,False,Death Stranding,Death Stranding,female,0,NA,NA,NA,NA,NA,NA,0
../data/DeathStranding/DeathStranding/,False,Death Stranding,Death Stranding,neutral,0,NA,NA,NA,NA,NA,NA,0
../data/Hades/Hades/,True,Hades,Hades,TOTAL,20874,236985,58011,284936,0.1908025338557504,100.97077941681812,6.35255866268606,55
../data/Hades/Hades/,True,Hades,Hades,male,16148,174521,43932,209203,0.1042612806887746,101.39059904609832,6.353933273979186,19
../data/Hades/Hades/,True,Hades,Hades,female,4142,56686,12663,68377,0.38948599918705007,100.24332360813708,6.297536232441777,11
../data/Hades/Hades/,True,Hades,Hades,genderless,354,4873,950,6298,1.661141155885817,92.28920395195873,6.836357971075852,1
../data/Hades/Hades/,True,Hades,Hades,neutral,0,NA,NA,NA,NA,NA,NA,0
../data/Hades/Hades/,True,Hades,Hades,droppedMale,202,826,417,969,-0.9746248715313452,105.57822544869677,7.2330172063801745,16
../data/Hades/Hades/,True,Hades,Hades,droppedFemale,28,79,48,89,-1.6544541139240483,109.855618407173,7.315854852320675,8
../data/FireEmblem/FireEmblemThreeHouses/,True,Fire Emblem: Three Houses,Fire Emblem,TOTAL,51372,617131,148689,755538,0.4751318804117233,99.04860343669826,6.3070767417104605,164
../data/FireEmblem/FireEmblemThreeHouses/,True,Fire Emblem: Three Houses,Fire Emblem,male,27878,315819,75628,386501,0.47952561556545525,99.06246987228403,6.336927277641099,23
../data/FireEmblem/FireEmblemThreeHouses/,True,Fire Emblem: Three Houses,Fire Emblem,female,19345,245291,59735,299870,0.437048941460926,99.24298119712768,6.2239522688878965,25
../data/StarWarsKOTOR/StarWarsKOTOR/,False,Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,TOTAL,27829,439667,86465,533550,0.712794360508429,99.00900110198099,6.540819141939428,642
../data/StarWarsKOTOR/StarWarsKOTOR/,False,Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,playerChoice,9330,65510,18058,78087,-0.10974126062260225,102.31081675661723,6.52129666994759,1
../data/StarWarsKOTOR/StarWarsKOTOR/,False,Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,male,12787,258877,46745,317269,1.0314411170196678,97.53158150463635,6.597068545003648,461
../data/StarWarsKOTOR/StarWarsKOTOR/,False,Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,female,5050,103678,19371,123211,0.5204961222384412,100.86379615397333,6.2854414256785995,98
../data/StarWarsKOTOR/StarWarsKOTOR/,False,Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,undefined,0,NA,NA,NA,NA,NA,NA,0
../data/StarWarsKOTOR/StarWarsKOTOR/,False,Star Wars: Knights of the Old Republic,Star Wars: Knights of the Old Republic,neutral,662,11602,2288,14983,1.6263138604629308,92.43440162610621,7.889270291835384,82
../data/Barbie/BarbieDiaries_HighSchoolMystery/,True,Barbie Diaries High School Mystery,Barbie,TOTAL,1803,20150,1849,24190,2.8259912876251274,94.2117655643786,6.6932429194507925,17
../data/Barbie/BarbieDiaries_HighSchoolMystery/,True,Barbie Diaries High School Mystery,Barbie,male,504,5318,511,6420,2.713952518088332,94.14097304579434,6.6883532158625325,7
