folder,game,VGDCName,TvTName,tropeName,subverted,tropeNotes,tropeURL
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,Knight in Shining Armor,0," [Knight in Shining Armor](/pmwiki/pmwiki.php/Main/KnightInShiningArmor): Made possible by joining a Knightly Order and wearing all heavy armor. If you don't have armor, then the Order will give you some. In fact, you will get benefits such as free inns.",/pmwiki/pmwiki.php/Main/KnightInShiningArmor
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,Mighty Glacier,0," [Mighty Glacier](/pmwiki/pmwiki.php/Main/MightyGlacier): If your custom class has base 25 (minimal) speed and 75(maximum) endurance, and gains 30 hit points per level.",/pmwiki/pmwiki.php/Main/MightyGlacier
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,"Nice Job Breaking It, Hero",0," [Nice Job Breaking It, Hero](/pmwiki/pmwiki.php/Main/NiceJobBreakingItHero): The Agent's job was to lay a friend's ghost to rest and find out what happened to a letter. Instead they broke time itself apart and caused a massive * in-universe* continuity error, the political and metaphysical ramifications of which continued to rebound well into the fourth era.",/pmwiki/pmwiki.php/Main/NiceJobBreakingItHero
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,Player Character,0, [Player Character](/pmwiki/pmwiki.php/Main/PlayerCharacter): S/He is who you are playing as.,/pmwiki/pmwiki.php/Main/PlayerCharacter
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,Vague Age,0," [Vague Age](/pmwiki/pmwiki.php/Main/VagueAge): [Averted](/pmwiki/pmwiki.php/Main/AvertedTrope) due to the Agent being, so far, the *only* Elder Scrolls protagonist with an established birth date. They were born in 3E 375, making them 30 years old by the time the game begins.",/pmwiki/pmwiki.php/Main/VagueAge
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,Big Good,0," [Big Good](/pmwiki/pmwiki.php/Main/BigGood): As good a big person can get, anyway. He mostly wants to keep the Iliac Bay loyal to the Empire, and isn't above using more discreet means to keep the peace.",/pmwiki/pmwiki.php/Main/BigGood
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,The Spymaster,0," [The Spymaster](/pmwiki/pmwiki.php/Main/TheSpymaster): Controls an extensive network of spies, the Blades, to help make ends meet.",/pmwiki/pmwiki.php/Main/TheSpymaster
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,Open Secret,0, [Open Secret](/pmwiki/pmwiki.php/Main/OpenSecret): Everyone knows she works for the Blades.,/pmwiki/pmwiki.php/Main/OpenSecret
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Emperor and The Blades,The Emperor and The Blades,The Spymaster,0, [The Spymaster](/pmwiki/pmwiki.php/Main/TheSpymaster): Serves as your handler of sorts during the game.,/pmwiki/pmwiki.php/Main/TheSpymaster
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,The Atoner,0," [The Atoner](/pmwiki/pmwiki.php/Main/TheAtoner): Participated in a battle against orcs with his father-in-law, Klaius. When Klaius ordered the slaughter of non-combatants including children, Lysandus didn't participate, but didn't act to prevent it either. He felt guilt-ridden for the rest of his life, and supported the recognition of Orsinium to try to atone. This *almost* saved him later, when Gortwog's orcs tried to intervene to prevent his assassination.",/pmwiki/pmwiki.php/Main/TheAtoner
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Ghostly Goals,0, [Ghostly Goals](/pmwiki/pmwiki.php/Main/GhostlyGoals): Vengeance against those who murdered him.,/pmwiki/pmwiki.php/Main/GhostlyGoals
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Incoming Ham,0, [Incoming Ham](/pmwiki/pmwiki.php/Main/IncomingHam): He's infamous in the fandom for his cry for vengeance against his murderer.,/pmwiki/pmwiki.php/Main/IncomingHam
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Posthumous Character,0," [Posthumous Character](/pmwiki/pmwiki.php/Main/PosthumousCharacter): Not even his death, but his *ghost* is what kicks off the main plot.",/pmwiki/pmwiki.php/Main/PosthumousCharacter
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Duel to the Death,0," [Duel to the Death](/pmwiki/pmwiki.php/Main/DuelToTheDeath): After his father died, he challenged King Camaron of Sentinel to one of these; Camaron's death lead to Daggerfall winning the War of Betony.",/pmwiki/pmwiki.php/Main/DuelToTheDeath
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Patricide,0," [Patricide](/pmwiki/pmwiki.php/Main/Patricide): While not provable in the game, there are hints that Gothryd was a knowing party to his father's assassination. He was a secret ally of Woodborne, and tries to have you murdered if you bring Woodborne's diary to him.",/pmwiki/pmwiki.php/Main/Patricide
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Altar Diplomacy,0," [Altar Diplomacy](/pmwiki/pmwiki.php/Main/AltarDiplomacy): Married Gothryd to repair relations between Sentinel and Daggerfall, who had just been at war with each other.",/pmwiki/pmwiki.php/Main/AltarDiplomacy
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Clingy Jealous Girl,0," [Clingy Jealous Girl](/pmwiki/pmwiki.php/Main/ClingyJealousGirl): To Lysandus. When she caught word that he had been cheating on her, she banished his mistress to a (monster-filled) tower on the Isle of Balfiera, and cursed her so she couldn't leave.",/pmwiki/pmwiki.php/Main/ClingyJealousGirl
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Hidden Depths,0," [Hidden Depths](/pmwiki/pmwiki.php/Main/HiddenDepths): While she outwardly seems to be the most compliant to your goals, if you pursue Aubk-i's questline, we learn that she has a personal dungeon/retreat filled with undead creatures and vampires.",/pmwiki/pmwiki.php/Main/HiddenDepths
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Cloudcuckoolander,0," [Cloudcuckoolander](/pmwiki/pmwiki.php/Main/Cloudcuckoolander): The death of her son has left her quite unhinged. When the Agent meets her, the poor old woman is rambling about her pillow being filled with porcupines.",/pmwiki/pmwiki.php/Main/Cloudcuckoolander
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Foreshadowing,0, [Foreshadowing](/pmwiki/pmwiki.php/Main/Foreshadowing): Her rambling hints to the fact that  (SPOILER) she was responsible for the fog that concealed Lysandus's (supposed) death .,/pmwiki/pmwiki.php/Main/Foreshadowing
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Daggerfall,The Court of Daggerfall,Hermit Guru,0, [Hermit Guru](/pmwiki/pmwiki.php/Main/HermitGuru): A witch living in a mountain castle.,/pmwiki/pmwiki.php/Main/HermitGuru
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Hidden Depths,0," [Hidden Depths](/pmwiki/pmwiki.php/Main/HiddenDepths): Outwardly just a [Fat King](/pmwiki/pmwiki.php/Main/FatKing), but according to the *Biography of Barenziah*, he actually helped engineer Jagar Tharn's downfall.",/pmwiki/pmwiki.php/Main/HiddenDepths
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Ungrateful Bastard,0," [Ungrateful Bastard](/pmwiki/pmwiki.php/Main/UngratefulBastard): If your reputation with him is high enough he'll send a letter promising  (SPOILER) to match any offer Gothryd or Akorithi makes for the Totem of Tiber Septim.  If you actually deliver  (SPOILER) the Totem  to him, he responds by sneering at your naivety and sending his battlemages after you — the *only* potential recipient to backstab you like that, and even, if it wasn't for bugs, the only recipient not to reward you <sup>note </sup>  both Gortwog's and the King of Worms' rewards — the artifact Chrysamere and fame and reputation with nearly *everyone* in the Iliac Bay, respectively — aren't actually given in an unmodded game, but the dialogues, comments and questfiles suggest they are meant to be  (even  (SPOILER) Gothryd , the person you *take* it from, pays you for giving it back if you go to the effort of handing it to him personally).",/pmwiki/pmwiki.php/Main/UngratefulBastard
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Book Burning,0," [Book Burning](/pmwiki/pmwiki.php/Main/BookBurning): An optional quest you can do for her has you recovering the (then) only copy of *[The Real Barenziah, Part VI<img height=""12"" src=""https://static.tvtropes.org/pmwiki/pub/external_link.gif"" style=""border:none;"" width=""12""/>](http://en.uesp.net/wiki/Daggerfall:The_Real_Barenziah,_Part_VI)*, which details her being impregnated with Tiber Septim's child, then being forced to have an abortion.",/pmwiki/pmwiki.php/Main/BookBurning
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Femme Fatale,0, [Femme Fatale](/pmwiki/pmwiki.php/Main/FemmeFatale): A notable not-totally-evil variety.,/pmwiki/pmwiki.php/Main/FemmeFatale
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Really 700 Years Old,0," [Really 700 Years Old](/pmwiki/pmwiki.php/Main/ReallySevenHundredYearsOld): She was born in the late Second Era, making her around 400 years old by the time of the game.",/pmwiki/pmwiki.php/Main/ReallySevenHundredYearsOld
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Really Gets Around,0," [Really Gets Around](/pmwiki/pmwiki.php/Main/ReallyGetsAround): Tries to censor a story written about her, *The Real Barenziah*, that details her *many* sexual relationships.",/pmwiki/pmwiki.php/Main/ReallyGetsAround
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Blackmail,0, [Blackmail](/pmwiki/pmwiki.php/Main/Blackmail): He does this to the leader of the Elder Council in the quest you do for him.,/pmwiki/pmwiki.php/Main/Blackmail
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Evil Prince,0," [Evil Prince](/pmwiki/pmwiki.php/Main/EvilPrince): Well, not exactly *evil*, but definitely morally bankrupt enough to make Machiavelli proud.",/pmwiki/pmwiki.php/Main/EvilPrince
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,All Witches Have Cats,0, [All Witches Have Cats](/pmwiki/pmwiki.php/Main/AllWitchesHaveCats): She has a cat at her feet in her sprite. This should bring up a lot of red flags.,/pmwiki/pmwiki.php/Main/AllWitchesHaveCats
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Deal with the Devil,0," [Deal with the Devil](/pmwiki/pmwiki.php/Main/DealWithTheDevil): Has you arrange a deal with the King of Worms to get her wedded to the King of Firsthold. In return, she pledges to give the King of Worms her ""first."" First *what* is left unclear, but very sinister considering the King of Worms is a necromancer. (According to the official strategy guide, this was supposed to tie into the next game, but it never comes up in *Morrowind* <sup>note </sup>  the original plan was for [TES 3](/pmwiki/pmwiki.php/Main/TES3) to take place on Summerset, under the name *Tribunal* .)",/pmwiki/pmwiki.php/Main/DealWithTheDevil
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Bitch in Sheep's Clothing,0," [Bitch in Sheep's Clothing](/pmwiki/pmwiki.php/Main/BitchInSheepsClothing): She talks like a bubbly, air-headed girl in her quest dialogues. She's actually probably the most cunning and malevolent member of Wayrest's royal family, and that’s saying something.",/pmwiki/pmwiki.php/Main/BitchInSheepsClothing
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Succession Crisis,0," [Succession Crisis](/pmwiki/pmwiki.php/Main/SuccessionCrisis): Since she's younger than Helseth, but he's not blood-related to Eadwyre, they both have a shot at becoming the monarch of Wayrest when he dies.",/pmwiki/pmwiki.php/Main/SuccessionCrisis
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Treacherous Quest Giver,0," [Treacherous Quest Giver](/pmwiki/pmwiki.php/Main/TreacherousQuestGiver):  (SPOILER) She sends you on a quest to help her ""cousin"" out and then you get ambushed by several barbarians. ",/pmwiki/pmwiki.php/Main/TreacherousQuestGiver
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Why Don't Ya Just Shoot Him?,0," [Why Don't Ya Just Shoot Him?](/pmwiki/pmwiki.php/Main/WhyDontYaJustShootHim): In order to get the vote of an Elder Council member, Helseth tries to blackmail him. Elysana just has him killed with a cloak that summons daedra.",/pmwiki/pmwiki.php/Main/WhyDontYaJustShootHim
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Wayrest,The Court of Wayrest,Chronic Backstabbing Disorder,0," [Chronic Backstabbing Disorder](/pmwiki/pmwiki.php/Main/ChronicBackstabbingDisorder):  (SPOILER) Plans to marry Elysana, then betray her and her family to become King of Wayrest .",/pmwiki/pmwiki.php/Main/ChronicBackstabbingDisorder
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Sentinel,The Court of Sentinel,Hidden Depths,0, [Hidden Depths](/pmwiki/pmwiki.php/Main/HiddenDepths): Appears to be one of the least morally bankrupt of the major royalty around the bay. And then you learn that she agreed to have her eldest son kidnapped and killed in a dungeon since he was a scholar instead of a warrior.,/pmwiki/pmwiki.php/Main/HiddenDepths
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,The Court of Sentinel,The Court of Sentinel,You Killed My Father,0," [You Killed My Father](/pmwiki/pmwiki.php/Main/YouKilledMyFather): A book in the later games reveals that, after he becomes king, Lhotun hunts down and kills the people responsible for his brother's kidnapping and death.",/pmwiki/pmwiki.php/Main/YouKilledMyFather
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Fantastic Racism,0," [Fantastic Racism](/pmwiki/pmwiki.php/Main/FantasticRacism): He makes a pretty good point that Orcs are only seen as violent because of racism and circumstance: people would attack Orcs indiscriminately, and as a result Orcs had to develop a violent behavior to survive.",/pmwiki/pmwiki.php/Main/FantasticRacism
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Religion of Evil,0," [Religion of Evil](/pmwiki/pmwiki.php/Main/ReligionOfEvil): Unlike most other orcs, Gortwog considers worship of Malacath to fall into this, believing him to be an imposter, and actually believes *Trinimac* is the god Orcs should worship <sup>note </sup>  chronologically, he's not the first Orc king to hold this belief — that would go to [Kurog gro-Bagrakh](/pmwiki/pmwiki.php/VideoGame/TheElderScrollsOnline) .",/pmwiki/pmwiki.php/Main/ReligionOfEvil
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Godhood Seeker,0," [Godhood Seeker](/pmwiki/pmwiki.php/Main/GodhoodSeeker): He became a lich as step one in his plan to eventually reach [Complete Immortality](/pmwiki/pmwiki.php/Main/CompleteImmortality), with him desiring to truly become a god, and plans to use the Totem of Tiber Septim and the Mantella to ascend to finish the job. He eventually succeeds... [sort of](/pmwiki/pmwiki.php/Main/LiteralSplitPersonalities).",/pmwiki/pmwiki.php/Main/GodhoodSeeker
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Necromancer,0," [Necromancer](/pmwiki/pmwiki.php/Main/Necromancer): He is the leader of the Order of the Black Worms, a notorious sect of necromancers.",/pmwiki/pmwiki.php/Main/Necromancer
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Our Liches Are Different,0, [Our Liches Are Different](/pmwiki/pmwiki.php/Main/OurLichesAreDifferent): He is the first lich of Tamriel.,/pmwiki/pmwiki.php/Main/OurLichesAreDifferent
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Covers Always Lie,0," [Covers Always Lie](/pmwiki/pmwiki.php/Main/CoversAlwaysLie): The game's cover makes him look like the [Big Bad](/pmwiki/pmwiki.php/Main/BigBad). In fact, he's one of the most sympathetic factions in the game, since he's the only one who doesn't want to use the Numidium for warfare.",/pmwiki/pmwiki.php/Main/CoversAlwaysLie
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Dark Is Not Evil,0," [Dark Is Not Evil](/pmwiki/pmwiki.php/Main/DarkIsNotEvil): Despite his sinister appearance, he's probably the most heroic of the game's factions, since he objected to using the Numidium to attack independents, tried to destroy it rather than let it be used for evil, and is just a [Death Seeker](/pmwiki/pmwiki.php/Main/DeathSeeker) in the modern day.",/pmwiki/pmwiki.php/Main/DarkIsNotEvil
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Death Seeker,0," [Death Seeker](/pmwiki/pmwiki.php/Main/DeathSeeker): His heart is what powers the Numidium, so he needs to get it back and destroy it in order to die.",/pmwiki/pmwiki.php/Main/DeathSeeker
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Dem Bones,0," [Dem Bones](/pmwiki/pmwiki.php/Main/DemBones): As a lich, of course.",/pmwiki/pmwiki.php/Main/DemBones
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,The Ghost,0," [The Ghost](/pmwiki/pmwiki.php/Main/TheGhost): Outside of [a few seconds of video in his ending<img height=""12"" src=""https://static.tvtropes.org/pmwiki/pub/external_link.gif"" style=""border:none;"" width=""12""/>](https://www.youtube.com/watch?v=eH-LPJXM5eM), you never see him in play, and he only communicates to the Player Character via letters and agents.",/pmwiki/pmwiki.php/Main/TheGhost
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Hero with Bad Publicity,0," [Hero with Bad Publicity](/pmwiki/pmwiki.php/Main/HeroWithBadPublicity): The public only knows him as a terrifying boogieman who betrayed Tiber Septim and now exists as an horrifying undead creature who opposes the Empire. In reality, he only did this because Tiber Septim betrayed *him* by using the Numidium, which he had intended as a [Weapon of Peace](/pmwiki/pmwiki.php/Main/WeaponOfPeace), for conquest; Zurin was killed when he tried to stop this. His undead state is because his heart was used to power the Numidium; all he wants is to get it back and [die](/pmwiki/pmwiki.php/Main/DeathSeeker).",/pmwiki/pmwiki.php/Main/HeroWithBadPublicity
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Multiple-Choice Past,0," [Multiple-Choice Past](/pmwiki/pmwiki.php/Main/MultipleChoicePast): The various in-game texts about him disagree on his backstory, goals, and in a few cases even his identity.<ul>
-   Depending on which account you go by, the Underking is Zurin alone, King Wulfharth <sup>note </sup>  a high king of Skyrim that, much like Zurin, was also betrayed by Tiber Septim , or a soul consisting of both.</ul>",/pmwiki/pmwiki.php/Main/MultipleChoicePast
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,"Nice Job Fixing It, Villain",0," [Nice Job Fixing It, Villain](/pmwiki/pmwiki.php/Main/NiceJobFixingItVillain): At least as far as the population knows. The Underking, legendary bugbear of children's tales and all round scary customer, set out to gain control of an ancient [Doomsday Device](/pmwiki/pmwiki.php/Main/DoomsdayDevice) and ended up causing the miracle which unified the warring city states of High Rock. In reality he wasn't really a *villain*, precisely, and was mostly indifferent to the effects his actions had after he became a [Death Seeker](/pmwiki/pmwiki.php/Main/DeathSeeker).",/pmwiki/pmwiki.php/Main/NiceJobFixingItVillain
../data/ElderScrolls/Daggerfall/,The Elder Scrolls II: Daggerfall,Other Political Figures around the Iliac Bay,Other Political Figures around the Iliac Bay,Technological Pacifist,0," [Technological Pacifist](/pmwiki/pmwiki.php/Main/TechnologicalPacifist): A magical version of this. He created the Numidium as a [Weapon of Peace](/pmwiki/pmwiki.php/Main/WeaponOfPeace) to be used for purely defensive purposes, and was horrified when Tiber Septim started using it to forge an empire instead.<ul>
-   Later games retconned this so he only made the power source; the original source, [the Heart of Lorkhan](/pmwiki/pmwiki.php/VideoGame/TheElderScrollsIIIMorrowind), was lost, so a new source, the Mantella, was made by Zurin.</ul>",/pmwiki/pmwiki.php/Main/TechnologicalPacifist
