folder,game,VGDCName,TvTName,tropeName,subverted,tropeNotes,tropeURL
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Amnesiac Hero,0," [Amnesiac Hero](/pmwiki/pmwiki.php/Main/AmnesiacHero): She can't remember her past until after the party escapes from the southern continent, about two thirds of the way through the World of Balance.",/pmwiki/pmwiki.php/Main/AmnesiacHero
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Amnesiacs are Innocent,0," [Amnesiacs are Innocent](/pmwiki/pmwiki.php/Main/AmnesiacsAreInnocent): Although there is some resentment towards her, the other party members make a point of telling those people that she shouldn't be held responsible for crimes she can't even remember committing.",/pmwiki/pmwiki.php/Main/AmnesiacsAreInnocent
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Audience Surrogate,0," [Audience Surrogate](/pmwiki/pmwiki.php/Main/AudienceSurrogate): For much of the first half of the game, barring her lengthy absence at one point. She's caught up in two sides of a war with no understanding of what's going on or who's the side to fight for.",/pmwiki/pmwiki.php/Main/AudienceSurrogate
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Back for the Finale,0," [Back for the Finale](/pmwiki/pmwiki.php/Main/BackForTheFinale): If Terra is not re-recruited in the World of Ruin, she will still return after the final boss battle to guide everyone out of Kefka's tower.",/pmwiki/pmwiki.php/Main/BackForTheFinale
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Badass Adorable,0," [Badass Adorable](/pmwiki/pmwiki.php/Main/BadassAdorable): She has a very vulnerable and sweet personality, but she's an excellent battle unit.",/pmwiki/pmwiki.php/Main/BadassAdorable
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Brainwashed and Crazy,0," [Brainwashed and Crazy](/pmwiki/pmwiki.php/Main/BrainwashedAndCrazy): Used in conjunction with the [Mind-Control Device](/pmwiki/pmwiki.php/Main/MindControlDevice), albeit very briefly at the beginning of the game.",/pmwiki/pmwiki.php/Main/BrainwashedAndCrazy
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Break the Cutie,0," [Break the Cutie](/pmwiki/pmwiki.php/Main/BreakTheCutie): Ever since she was a newborn, she had to suffer under enslavement to the Gestahlian Empire. First, she was pretty much raised in a loveless environment. Then, Kefka discovers her and places a mind control device on her against her will, causing her to be forced to fry several Imperial troops alive under his command (50 soldiers, to be precise).",/pmwiki/pmwiki.php/Main/BreakTheCutie
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Brought Down to Normal,0," [Brought Down to Normal](/pmwiki/pmwiki.php/Main/BroughtDownToNormal): In the ending, magic and espers cease to exist, but Terra manages to hold onto her life and continues to exist as a normal human.",/pmwiki/pmwiki.php/Main/BroughtDownToNormal
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Catch a Falling Star,0," [Catch a Falling Star](/pmwiki/pmwiki.php/Main/CatchAFallingStar): In the ending, when escaping Kefka's Tower, Terra's magical powers cease to exist, making her fall. The rest of the party uses the [Cool Airship](/pmwiki/pmwiki.php/Main/CoolAirship) to catch her.",/pmwiki/pmwiki.php/Main/CatchAFallingStar
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Child Soldiers,0," [Child Soldiers](/pmwiki/pmwiki.php/Main/ChildSoldiers): Kefka installed a slave crown to control her, and she slaughtered scores of people in the Empire's name.",/pmwiki/pmwiki.php/Main/ChildSoldiers
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Color-Coded Eyes,1," [Color-Coded Eyes](/pmwiki/pmwiki.php/Main/ColorCodedEyes): Her in-game sprite, though it's hard to tell, has green eyes, fitting perfectly with her mysterious and magical nature. Her *Final Fantasy Anthology* renders show them in full. Her (in-game) Esper form has [Red Eyes, Take Warning](/pmwiki/pmwiki.php/Main/RedEyesTakeWarning)—at first played straight, then later subverted.",/pmwiki/pmwiki.php/Main/ColorCodedEyes
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Cute Monster Girl,0," [Cute Monster Girl](/pmwiki/pmwiki.php/Main/CuteMonsterGirl): In contrast to later depictions, her Esper form in the original game is *not* this; Terra is unable to fully control herself in her transformed state even after her [Character Development](/pmwiki/pmwiki.php/Main/CharacterDevelopment), and she is viewed as a terrifying and feral beast. The trope is played straighter in the iOS and Steam versions. While people still react to her Esper form with fear, her new portrait is quite alluring, and thanks to the art design of the new sprites she has an [Impossible Hourglass Figure](/pmwiki/pmwiki.php/Main/ImpossibleHourglassFigure) with her breasts looking quite large when viewed from the side.",/pmwiki/pmwiki.php/Main/CuteMonsterGirl
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Decoy Protagonist,0," [Decoy Protagonist](/pmwiki/pmwiki.php/Main/DecoyProtagonist): While central to the World of Balance section, she is optional in the World of Ruin section and the story no longer revolves around her. Celes then becomes [The Hero](/pmwiki/pmwiki.php/Main/TheHero) after the world is ruined. Terra does show up in the ending if not recruited however, but after the battle with Kefka.",/pmwiki/pmwiki.php/Main/DecoyProtagonist
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Depending on the Artist,0," [Depending on the Artist](/pmwiki/pmwiki.php/Main/DependingOnTheArtist): One of the most infamous cases in the series. Not only is Terra's hair a different color from concept art to in-game appearance, but her outfit is also substantially different.<ul>
-   Originally the design team decided to give Terra green hair because Celes was already blond. They also designed the character sprites *first* before handing off their work to Yoshitaka Amano which was the opposite order of the previous games. Tetsuya Nomura later stated in an interview that had Amano started with the character art, he would have always given Terra blond hair.
-   The green hair was her signature look up until *Dissidia*, which gave her blonde hair since everyone in that game was based mostly on their original concept art. Since then the blonde hair became the usual look for her, but the green hair continues to pop up, particularly in sprite-based cameos (but not just them).
-   Her sprite and SD artwork depict her with a red minidress, no tights, and a large pair of purple shoulder pads, while her concept art shows her in a red minidress with tights, no shoulder pads, and a pink cape. The original *Dissidia* based her design on her concept art and so went with the tights and cape, while her alt outfit removes the tights and gives her the green hair in reference to her game sprite. The arcade *Dissidia* gives her a more faithful variant of this outfit that removes the cape and adds the shoulder pads to complete the sprite-inspired look.
-   Later games after *Dissidia* tie her hair color and dress design together — the blonde hair goes with the tights and cape look, and the green hair goes with the no tights and shoulder pads look. Aside from the arcade *Dissidia*, *Record Keeper* includes both her designs, though with the green-haired one as the default and the blonde-haired one as the alt. Other games mostly stick to one design or the other now.
-   This also applies to Terra's eye color, which has variously been blue, [green](/pmwiki/pmwiki.php/Main/CurtainsMatchTheWindow), or purple. These days she's *mostly* settled on a purple-ish blue.</ul>",/pmwiki/pmwiki.php/Main/DependingOnTheArtist
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Desperately Seeking A Purpose In Life,0," [Desperately Seeking A Purpose In Life](/pmwiki/pmwiki.php/Main/DesperatelySeekingAPurposeInLife): Once the crown is removed by the rebellion, Terra is left uncertain of what to fight for in a war where both sides believe she is a key asset.",/pmwiki/pmwiki.php/Main/DesperatelySeekingAPurposeInLife
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Determinator,0," [Determinator](/pmwiki/pmwiki.php/Main/Determinator): As soon as she recovers from whatever emotional trauma she was experiencing (amnesia and the power leak caused by emotional confusion), she becomes like this.",/pmwiki/pmwiki.php/Main/Determinator
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Doomed Hometown,0," [Doomed Hometown](/pmwiki/pmwiki.php/Main/DoomedHometown): She was born in the alternate realm of the Espers, so it's more like Doomed *Homeworld*.",/pmwiki/pmwiki.php/Main/DoomedHometown
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Dub Name Change,0," [Dub Name Change](/pmwiki/pmwiki.php/Main/DubNameChange): From Tina to Terra. The name ""Tina"" was used in Japan because it was an exotic name to them, but it's a more common name in the West so ""Terra"" was used for the same purpose.",/pmwiki/pmwiki.php/Main/DubNameChange
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Easy Amnesia,0," [Easy Amnesia](/pmwiki/pmwiki.php/Main/EasyAmnesia): By way of a [Mind-Control Device](/pmwiki/pmwiki.php/Main/MindControlDevice). It's implied that it malfunctioned and damaged her mind when Tritoch attacked her, which is why she can't control her powers properly and can't remember her past.",/pmwiki/pmwiki.php/Main/EasyAmnesia
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Elemental Personalities,0," [Elemental Personalities](/pmwiki/pmwiki.php/Main/ElementalPersonalities): She automatically learns fire spells. Initially this goes with the wild and potentially destructive nature of her esper side, but later in the game it reflects her warm, caring, maternal side.",/pmwiki/pmwiki.php/Main/ElementalPersonalities
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Emotionless Girl,0, [Emotionless Girl](/pmwiki/pmwiki.php/Main/EmotionlessGirl): Her brief enslavement to the slave crown rendered her temporarily incapable of feeling emotions after breaking free of it.,/pmwiki/pmwiki.php/Main/EmotionlessGirl
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Fantastic Nuke,0," [Fantastic Nuke](/pmwiki/pmwiki.php/Main/FantasticNuke): Gameplay-wise, she is the only one who can learn the [Ultima](/pmwiki/pmwiki.php/Main/SphereOfDestruction) spell simply by leveling up. Of course, by the time she learns it, the entire party will probably know how to do it from using the Ragnarok magicite or the Paladin Shield.",/pmwiki/pmwiki.php/Main/FantasticNuke
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Fantastic Racism,0," [Fantastic Racism](/pmwiki/pmwiki.php/Main/FantasticRacism): Terra's ""mixed"" lineage, her feelings about it, the historical treatment of Espers and magic-using humans, and the reaction to her existence all have shades of this.",/pmwiki/pmwiki.php/Main/FantasticRacism
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Flashback Nightmare,0," [Flashback Nightmare](/pmwiki/pmwiki.php/Main/FlashbackNightmare): When she falls down the cave and is knocked out, she undergoes a terrifying flashback revealing that she was placed under mind control via the Slave Crown by Kefka, forced against her will to burn fifty Imperial Troopers alive, and being present for Emperor Gestahl's war speech.",/pmwiki/pmwiki.php/Main/FlashbackNightmare
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Friend to All Children,0," [Friend to All Children](/pmwiki/pmwiki.php/Main/FriendToAllChildren): She's quite taken with Relm. Eventually a town full of orphans latches onto her as their ""mama.""",/pmwiki/pmwiki.php/Main/FriendToAllChildren
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Gorgeous Gorgon,0," [Gorgeous Gorgon](/pmwiki/pmwiki.php/Main/GorgeousGorgon): Her Esper form is seen as a monstrous and frightening thing that is barely recognizable as human. But when the children of Mobliz get over their initial shock of seeing the unknown creature and recognize their ""Mama"" in her, they crowd around without fear.",/pmwiki/pmwiki.php/Main/GorgeousGorgon
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Hair Color Dissonance,0," [Hair Color Dissonance](/pmwiki/pmwiki.php/Main/HairColorDissonance): Her in-game appearance has green-hair. This has become a case of [Depending on the Artist](/pmwiki/pmwiki.php/Main/DependingOnTheArtist) thanks to *Dissidia*, where she has blonde hair as in her Amano artwork. Subsequent cameos use either color variably, since the green hair is still considered iconic.",/pmwiki/pmwiki.php/Main/HairColorDissonance
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,"Hair of Gold, Heart of Gold",0," [Hair of Gold, Heart of Gold](/pmwiki/pmwiki.php/Main/HairOfGoldHeartOfGold): In Amano's artwork. Fits with her sweet, innocent and motherly personality.",/pmwiki/pmwiki.php/Main/HairOfGoldHeartOfGold
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Half-Breed Angst,0," [Half-Breed Angst](/pmwiki/pmwiki.php/Main/HalfBreedAngst): Terra is half-human and half-Esper. She has to contend with the fact that as half-Esper, she is viewed as a weapon of mass destruction that both sides of the conflict want to use.",/pmwiki/pmwiki.php/Main/HalfBreedAngst
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Half-Human Hybrid,0," [Half-Human Hybrid](/pmwiki/pmwiki.php/Main/HalfHumanHybrid): She's half-Esper, half-human. Makes up a good part of her character arc as she questions if she can fit into either world.",/pmwiki/pmwiki.php/Main/HalfHumanHybrid
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Heal the Cutie,0," [Heal the Cutie](/pmwiki/pmwiki.php/Main/HealTheCutie): Was enslaved from childhood under the Gestahlian Empire, and grows up without love and care. When she is recruited by the party, she has no memory of her past, and [struggles with the idea of love](/pmwiki/pmwiki.php/Main/WhatIsThisThingYouCallLove). However, her experiences with the party and discovery of a group of orphans turn her into a [Mama Bear](/pmwiki/pmwiki.php/Main/MamaBear) and [Friend to All Children](/pmwiki/pmwiki.php/Main/FriendToAllChildren) with a great deal of hope and idealism.",/pmwiki/pmwiki.php/Main/HealTheCutie
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Heavy Equipment Class,0, [Heavy Equipment Class](/pmwiki/pmwiki.php/Main/HeavyEquipmentClass): Proficient with both swords and heavy armour.,/pmwiki/pmwiki.php/Main/HeavyEquipmentClass
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Heroes Prefer Swords,0," [Heroes Prefer Swords](/pmwiki/pmwiki.php/Main/HeroesPreferSwords): Most of her weapons are swords, including her [Infinity +1 Sword](/pmwiki/pmwiki.php/Main/InfinityPlusOneSword) in the ports, the Apocalypse.",/pmwiki/pmwiki.php/Main/HeroesPreferSwords
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Heroic BSoD,0," [Heroic BSoD](/pmwiki/pmwiki.php/Main/HeroicBSOD): Early in Act 1, when it's brought up to her for the first time that she [may not be human.](/pmwiki/pmwiki.php/Main/OhCrap)",/pmwiki/pmwiki.php/Main/HeroicBSOD
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,The Heroine,0," [The Heroine](/pmwiki/pmwiki.php/Main/TheHeroine): According to <img class=""trivia1 rounded"" src=""/images/article-hreficon-trivia.png"" title=""This example contains a TRIVIA entry. It should be moved to the TRIVIA tab.""/>[Word of God](/pmwiki/pmwiki.php/Main/WordOfGod), the game wasn't meant to have a main character, as the entire cast was given time to shine. Despite this, Terra is considered the central protagonist, especially after *Dissidia* made her the face of the game. She (with the [Magitek](/pmwiki/pmwiki.php/Main/MagiTek) armor) is depicted in the game's logo and the story begins and ends with her, essentially revolving around her for the first half and being mandatory for the ending sequence  <sup>note </sup>  (If you skip recruiting her in the World of Ruin, she still rushes to the final dungeon) .",/pmwiki/pmwiki.php/Main/TheHeroine
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,High-Class Gloves,0," [High-Class Gloves](/pmwiki/pmwiki.php/Main/HighClassGloves): She sports elbow-length gloves in Amano's artwork, fitting the delicate young lady archtype of the trope.",/pmwiki/pmwiki.php/Main/HighClassGloves
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,How Do I Shot Web?,0, [How Do I Shot Web?](/pmwiki/pmwiki.php/Main/HowDoIShotWeb): It takes her some time to learn how to control her Esper side properly.,/pmwiki/pmwiki.php/Main/HowDoIShotWeb
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Human Weapon,0, [Human Weapon](/pmwiki/pmwiki.php/Main/HumanWeapon): She was used as one by the Empire. See [Brainwashed and Crazy](/pmwiki/pmwiki.php/Main/BrainwashedAndCrazy).,/pmwiki/pmwiki.php/Main/HumanWeapon
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Hypno Trinket,0, [Hypno Trinket](/pmwiki/pmwiki.php/Main/HypnoTrinket): The specific method behind her initial [Brainwashed and Crazy](/pmwiki/pmwiki.php/Main/BrainwashedAndCrazy) state.,/pmwiki/pmwiki.php/Main/HypnoTrinket
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Impairment Shot,0," [Impairment Shot](/pmwiki/pmwiki.php/Main/ImpairmentShot): Gets quite a few of these in beginning due to amnesia, headache, exhaustion, and blunt head trauma before she passes out.",/pmwiki/pmwiki.php/Main/ImpairmentShot
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Jekyll & Hyde,0," [Jekyll &amp; Hyde](/pmwiki/pmwiki.php/Main/JekyllAndHyde): During the game she uncovers her origin as the child of an Esper and a human, endowing her with a Super Form which is emotionally unstable but useful in battle.",/pmwiki/pmwiki.php/Main/JekyllAndHyde
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Lady of Black Magic,0, [Lady of Black Magic](/pmwiki/pmwiki.php/Main/LadyOfBlackMagic): An attractive young woman with a slanderous reputation as a witch due to her highly destructive magical power.,/pmwiki/pmwiki.php/Main/LadyOfBlackMagic
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Last of Her Kind,0," [Last of Her Kind](/pmwiki/pmwiki.php/Main/LastOfHerKind): Kind of. After killing off Kefka, all of the Espers and magic disappeared from the world due to Kefka's death. The only reason Terra survived this was because she held onto something in the non-magic realm, thus making her the last Esper to survive (depending on how you define the phrase, considering that she is not an Esper anymore by this point).",/pmwiki/pmwiki.php/Main/LastOfHerKind
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Late-Arrival Spoiler,0," [Late-Arrival Spoiler](/pmwiki/pmwiki.php/Main/LateArrivalSpoiler): Her being half-Esper was supposed to be a plot twist, but *[Dissidia Final Fantasy](/pmwiki/pmwiki.php/VideoGame/DissidiaFinalFantasy)* and other crossover materials treat it as common knowledge.",/pmwiki/pmwiki.php/Main/LateArrivalSpoiler
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Letting Her Hair Down,0, [Letting Her Hair Down](/pmwiki/pmwiki.php/Main/LettingHerHairDown): Removes her ponytail as she savors freedom during the ending.,/pmwiki/pmwiki.php/Main/LettingHerHairDown
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Magic Knight,0," [Magic Knight](/pmwiki/pmwiki.php/Main/MagicKnight): She and Celes are the only party members to learn magic naturally, her equipment selection includes everything from swords and heavy armor to rods and robes, her stats are all-around high, and her Trance increases all of her damage dealt. All-in-all Terra is a candidate for strongest offensive character in the game on both the physical and magical spectrums. Spinoffs actually forget this aspect, as a far greater emphasis is placed on her being a spellcaster.",/pmwiki/pmwiki.php/Main/MagicKnight
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Mama Bear,0," [Mama Bear](/pmwiki/pmwiki.php/Main/MamaBear): Threaten her, enslave her, or try to kill her and she'll shrug it off. But if you have the bright idea to threaten her adopted children and attack her [True Companions](/pmwiki/pmwiki.php/Main/TrueCompanions)... [we](/pmwiki/pmwiki.php/Main/WreathedInFlames) [hope](/pmwiki/pmwiki.php/Main/UnstoppableRage) [you](/pmwiki/pmwiki.php/Main/TransformationSequence) [like](/pmwiki/pmwiki.php/Main/SuperMode) [fire](/pmwiki/pmwiki.php/Main/KillItWithFire).",/pmwiki/pmwiki.php/Main/MamaBear
../data/FinalFantasy/FFV/,Final Fantasy V,Terra Branford,Terra Branford,Meaningful Name,0," [Meaningful Name](/pmwiki/pmwiki.php/Main/MeaningfulName): Her English name is Latin for ""Earth"". Also, her Japanese name, Tina, was picked for more reasons than simply because it was an exotic name in Japan than in the West: Tina is the shortened version of Christiana, which is the feminine form of ""Christian"", and is also the name of an early saint who was tormented by her pagan father. Similar to that early saint, Terra was tormented by the Empire when they took her as a child.",/pmwiki/pmwiki.php/Main/MeaningfulName
